NDVI,LST,TA,Class
0.576801624,285.5000022,5,No_fire
0.576307015,291.6306212,5,No_fire
0.575812406,285.8658646,5,No_fire
0.575317798,285.6439085,5,No_fire
0.574823189,284.5834982,5,No_fire
0.57432858,290.1409249,5,No_fire
0.573833972,291.4849849,9,No_fire
0.574575529,293.0011361,9,No_fire
0.575317086,296.1640821,5,No_fire
0.576058643,292.2772237,5,No_fire
0.576800201,296.309168,5,No_fire
0.577541758,292.561079,5,No_fire
0.578283315,293.360827,5,No_fire
0.579024872,277.4338021,5,No_fire
0.579766429,288.0411042,5,No_fire
0.580507986,291.4741053,5,No_fire
0.581249544,288.3922343,5,No_fire
0.581991101,296.2577582,5,No_fire
0.582732658,293.9250946,5,No_fire
0.583474215,294.977991,5,No_fire
0.584215772,289.659319,5,No_fire
0.58495733,293.6830138,5,No_fire
0.585698887,292.0544651,5,No_fire
0.588708184,291.4732016,8,No_fire
0.591717481,299.1413783,5,No_fire
0.594726778,295.6242703,5,No_fire
0.597736075,298.6400193,5,No_fire
0.600745372,281.4061972,5,No_fire
0.603754669,281.8855986,5,No_fire
0.606763966,282.365,5,No_fire
0.609773263,290.14,5,No_fire
0.61278256,284.3879832,5,No_fire
0.615791857,278.6359664,5,No_fire
0.618801154,289.1127362,5,No_fire
0.621810451,282.9455,5,No_fire
0.624819748,280.3988652,5,No_fire
0.627829045,284.239889,5,No_fire
0.630838342,288.7189068,5,No_fire
0.633847639,286.0379642,5,No_fire
0.634974229,279.3145053,5,No_fire
0.636100819,285.0002783,5,No_fire
0.637227409,285.0861753,5,No_fire
0.638353999,295.1246086,5,No_fire
0.639480589,285.1561832,5,No_fire
0.640607178,292.1032427,5,No_fire
0.641733768,294.1842522,5,No_fire
0.642860358,295.9355653,5,No_fire
0.643986948,298.1200858,5,No_fire
0.645113538,297.7004821,8,No_fire
0.646240128,299.7298495,5,No_fire
0.647366718,294.3774865,5,No_fire
0.648493307,293.6503782,5,No_fire
0.649619897,291.909479,5,No_fire
0.650746487,294.3447613,5,No_fire
0.651873077,302.550291,5,No_fire
0.650792717,300.4594484,5,No_fire
0.649712356,299.0288788,5,No_fire
0.648631996,297.5983091,5,No_fire
0.647551635,303.9591659,5,No_fire
0.646471275,299.5346107,5,No_fire
0.645390914,303.0313535,5,No_fire
0.644310554,302.8547591,5,No_fire
0.643230193,301.2655617,5,No_fire
0.642149833,305.4829293,5,No_fire
0.641069472,297.0373842,5,No_fire
0.639989111,300.4601287,5,No_fire
0.638908751,296.1612781,5,No_fire
0.63782839,304.1360179,5,No_fire
0.63674803,298.9772318,5,No_fire
0.635667669,299.5203623,5,No_fire
0.634587309,296.8104832,5,No_fire
0.634582687,292.8026322,5,No_fire
0.634578066,298.7454108,5,No_fire
0.634573444,296.5643919,5,No_fire
0.634568822,302.8743433,5,No_fire
0.6345642,296.4386452,5,No_fire
0.634559579,301.4895636,9,No_fire
0.634554957,298.7450986,5,No_fire
0.634550335,299.0082414,5,No_fire
0.634545714,304.5175117,5,No_fire
0.634541092,297.0256512,5,No_fire
0.63453647,297.4848725,5,No_fire
0.634531848,297.9069724,5,No_fire
0.634527227,300.640695,5,No_fire
0.634522605,299.2418253,5,No_fire
0.634517983,303.6077866,5,No_fire
0.634513362,303.0375194,5,No_fire
0.63465423,302.4672522,5,No_fire
0.634795099,306.5033897,5,No_fire
0.634935967,297.9086654,5,No_fire
0.635076836,304.0322899,5,No_fire
0.635217704,301.2352053,5,No_fire
0.635358573,303.435196,5,No_fire
0.635499441,303.0479141,5,No_fire
0.63564031,301.9395385,5,No_fire
0.635781178,305.7458628,5,No_fire
0.635922047,301.1377843,5,No_fire
0.636062915,304.3414002,5,No_fire
0.636203784,303.4955113,5,No_fire
0.636344652,304.506273,5,No_fire
0.636485521,302.8493606,5,No_fire
0.63662639,304.8420875,5,No_fire
0.636767258,306.7306302,5,No_fire
0.636449488,302.7138806,5,No_fire
0.636131717,306.5813098,5,No_fire
0.635813947,301.2832167,5,No_fire
0.635496177,305.993858,5,No_fire
0.635178407,302.3364912,5,No_fire
0.634860636,305.7274789,5,No_fire
0.634542866,303.7891662,5,No_fire
0.634225096,302.4103138,5,No_fire
0.633907325,301.0314613,5,No_fire
0.633589555,301.5551289,5,No_fire
0.633271785,304.5298788,5,No_fire
0.632954015,290.7666667,5,No_fire
0.632636244,295.913384,5,No_fire
0.632318474,297.6128455,5,No_fire
0.632000704,301.6603578,5,No_fire
0.631682933,304.6435403,5,No_fire
0.632393151,303.0578072,5,No_fire
0.633103368,308.3191062,5,No_fire
0.633813585,303.1513629,5,No_fire
0.634523802,306.649113,5,No_fire
0.635234019,302.650365,5,No_fire
0.635944236,302.9681927,5,No_fire
0.636654453,302.8108017,5,No_fire
0.63736467,298.6098763,5,No_fire
0.638074887,303.0112554,5,No_fire
0.638785104,300.6891555,5,No_fire
0.639495321,306.1065054,5,No_fire
0.640205538,302.132943,5,No_fire
0.640915755,305.7199242,5,No_fire
0.641625972,306.3495055,5,No_fire
0.642336189,305.0379935,5,No_fire
0.643046406,303.3251269,5,No_fire
0.64322526,299.5128226,5,No_fire
0.643404114,304.5075274,5,No_fire
0.643582967,300.3328214,5,No_fire
0.643761821,305.0533547,5,No_fire
0.643940674,303.0418565,5,No_fire
0.644119528,301.9253833,9,No_fire
0.644298381,298.3637296,9,No_fire
0.644477235,300.4408378,9,No_fire
0.644656089,291.8682731,9,No_fire
0.644834942,294.0935256,9,No_fire
0.645013796,295.7389414,9,No_fire
0.645192649,294.8105546,9,No_fire
0.645371503,293.8821678,9,No_fire
0.645550356,298.2676352,9,No_fire
0.64572921,299.3975402,9,No_fire
0.645908063,301.8074478,9,No_fire
0.64554196,294.696868,9,No_fire
0.645175856,286.6384,9,No_fire
0.644809752,287.9807494,5,No_fire
0.644443648,287.7004143,5,No_fire
0.644077544,284.34,5,No_fire
0.64371144,287.5386071,5,No_fire
0.643345336,291.9388607,5,No_fire
0.642979232,291.4985091,5,No_fire
0.642613128,293.4024167,5,No_fire
0.642247024,294.9297512,5,No_fire
0.64188092,298.7022676,5,No_fire
0.641514816,297.6419955,5,No_fire
0.641148712,295.1475802,5,No_fire
0.640782608,286.6880612,5,No_fire
0.640416504,284.3114286,5,No_fire
0.6400504,284.255,5,No_fire
0.639671513,285.1142308,8,No_fire
0.639292625,288.7350969,5,No_fire
0.638913738,286.6884788,5,No_fire
0.638534851,287.4696377,5,No_fire
0.638155964,290.3306502,5,No_fire
0.637777076,291.4459672,5,No_fire
0.637398189,294.1951831,5,No_fire
0.637019302,292.4167462,5,No_fire
0.636640414,286.3785875,5,No_fire
0.636261527,284.3522727,5,No_fire
0.63588264,288.5243635,5,No_fire
0.635503752,290.2860293,5,No_fire
0.635124865,289.4107495,5,No_fire
0.634745978,290.5430254,5,No_fire
0.634367091,289.4949932,5,No_fire
0.633988203,285.9243414,5,No_fire
0.634591638,283.1596054,5,No_fire
0.635195073,285.4790095,5,No_fire
0.635798508,286.1126641,5,No_fire
0.636401942,286.7463188,9,No_fire
0.637005377,290.0884543,9,No_fire
0.637608812,287.3770535,5,No_fire
0.638212246,290.0987545,5,No_fire
0.638815681,283.6544384,5,No_fire
0.639419116,292.4175984,5,No_fire
0.640022551,290.5760361,5,No_fire
0.640625985,281.6649671,5,No_fire
0.64122942,284.3556332,5,No_fire
0.641832855,281.5827366,5,No_fire
0.64243629,280.7565844,5,No_fire
0.643039724,283.1002176,5,No_fire
0.643643159,288.0837278,5,No_fire
0.643060998,287.1269474,5,No_fire
0.642478837,289.7859458,5,No_fire
0.641896677,290.1797571,8,No_fire
0.641314516,290.2626733,5,No_fire
0.640732355,285.9564949,5,No_fire
0.640150194,286.9644149,5,No_fire
0.639568033,290.1909492,5,No_fire
0.638985872,288.1691015,5,No_fire
0.638403711,290.3082483,5,No_fire
0.63782155,284.9941374,5,No_fire
0.63723939,280.6053236,5,No_fire
0.636657229,284.0967866,5,No_fire
0.636075068,282.7990641,5,No_fire
0.635492907,286.5666667,5,No_fire
0.634910746,286.1064782,5,No_fire
0.634328585,288.0985403,5,No_fire
0.635089368,286.8819344,5,No_fire
0.635850151,284.9460865,5,No_fire
0.636610933,278.4902458,5,No_fire
0.637371716,281.1846218,5,No_fire
0.638132499,281.7911276,5,No_fire
0.638893281,281.4645667,5,No_fire
0.639654064,281.4755915,5,No_fire
0.640414847,276.6364902,5,No_fire
0.641175629,275.1538451,5,No_fire
0.641936412,273.6712,5,No_fire
0.642697195,271.6557303,5,No_fire
0.643457977,269.9194667,5,No_fire
0.64421876,269.4572588,5,No_fire
0.644979543,268.9950509,5,No_fire
0.645740325,268.532843,5,No_fire
0.646501108,275.8323062,5,No_fire
0.645219708,274.390057,5,No_fire
0.643938309,272.9478078,5,No_fire
0.642656909,278.2915973,5,No_fire
0.641375509,270.3766478,5,No_fire
0.64009411,274.1650111,5,No_fire
0.63881271,275.1911189,5,No_fire
0.63753131,276.2651436,5,No_fire
0.636249911,273.7194346,5,No_fire
0.634968511,271.1737255,5,No_fire
0.633687111,260.4573333,5,No_fire
0.632405712,272.4413404,5,No_fire
0.631124312,269.8441688,5,No_fire
0.629842912,269.3244214,5,No_fire
0.628561513,268.3761087,5,No_fire
0.627280113,267.4277961,5,No_fire
0.625998713,274.4640225,5,No_fire
0.625209211,271.3353333,5,No_fire
0.624419708,269.0886499,9,No_fire
0.623630206,266.8419665,5,No_fire
0.622840703,269.4853257,5,No_fire
0.622051201,271.2001241,5,No_fire
0.621261698,273.5642308,5,No_fire
0.620472196,271.7399097,5,No_fire
0.619682693,270.8942696,5,No_fire
0.618893191,272.9185996,5,No_fire
0.618103689,269.6589516,5,No_fire
0.617314186,274.6696029,5,No_fire
0.616524684,269.2475294,5,No_fire
0.615735181,275.9195364,5,No_fire
0.609476491,270.697619,5,No_fire
0.6032178,274.2377506,5,No_fire
0.596959109,276.4717166,5,No_fire
0.590700419,274.5236866,5,No_fire
0.584441728,275.8951659,5,No_fire
0.578183038,276.0557808,5,No_fire
0.571924347,271.7891489,5,No_fire
0.565665657,271.6939753,8,No_fire
0.559406966,269.6119313,8,No_fire
0.553148275,271.5866003,5,No_fire
0.546889585,272.9555409,5,No_fire
0.540630894,274.3244815,5,No_fire
0.534372204,268.8922042,5,No_fire
0.528113513,266.6679993,5,No_fire
0.521854822,266.5130026,5,No_fire
0.515596132,266.3580059,5,No_fire
0.521371859,266.5451392,5,No_fire
0.527147587,268.4335921,4,No_fire
0.532923314,270.3220449,5,No_fire
0.538699042,267.0932,5,No_fire
0.544474769,272.6856621,5,No_fire
0.550250497,270.3308311,5,No_fire
0.556026224,267.976,5,No_fire
0.561801952,282.5249793,5,No_fire
0.567577679,275.4161593,5,No_fire
0.573353407,277.8155682,5,No_fire
0.579129134,275.9437923,5,No_fire
0.584904862,273.2759591,5,No_fire
0.590680589,280.0482857,5,No_fire
0.596456317,278.597291,5,No_fire
0.602232044,280.975346,5,No_fire
0.608007772,275.974965,5,No_fire
0.606632917,270.974584,5,No_fire
0.605258063,271.2941754,5,No_fire
0.603883209,274.3370863,5,No_fire
0.602508354,280.9904432,5,No_fire
0.6011335,280.7261898,5,No_fire
0.599758645,281.5565069,5,No_fire
0.598383791,275.0616203,5,No_fire
0.597008937,279.8348522,5,No_fire
0.595634082,279.4643989,5,No_fire
0.594259228,280.2412152,5,No_fire
0.592884374,280.3065864,5,No_fire
0.591509519,277.2886033,5,No_fire
0.590134665,277.3458651,5,No_fire
0.588759811,277.5777049,5,No_fire
0.587384956,281.1833051,5,No_fire
0.586010102,278.4982575,5,No_fire
0.585336712,279.3092285,5,No_fire
0.584663322,276.2176321,5,No_fire
0.583989933,280.9326061,5,No_fire
0.583316543,280.7478019,5,No_fire
0.582643153,281.3696576,5,No_fire
0.581969763,283.3320875,5,No_fire
0.581296374,283.3189275,5,No_fire
0.580622984,286.0749097,5,No_fire
0.579949594,285.7856256,9,No_fire
0.579276205,274.9148768,5,No_fire
0.578602815,281.7531826,5,No_fire
0.577929425,274.0666667,5,No_fire
0.577256035,279.188626,5,No_fire
0.576582646,283.8301688,5,No_fire
0.575909256,287.3820461,5,No_fire
0.575235866,284.5618928,5,No_fire
0.57249946,285.2677299,5,No_fire
0.569763054,278.4191391,5,No_fire
0.567026647,276.9044876,5,No_fire
0.564290241,275.3898361,5,No_fire
0.561553835,283.6080156,5,No_fire
0.558817429,285.7060627,5,No_fire
0.556081022,287.5937164,5,No_fire
0.553344616,286.5085633,5,No_fire
0.55060821,277.5146237,5,No_fire
0.547871803,276.5652281,5,No_fire
0.545135397,275.6158325,4,No_fire
0.542398991,274.666437,4,No_fire
0.539662585,273.7170414,5,No_fire
0.536926178,272.7676459,5,No_fire
0.534189772,275.2472485,5,No_fire
0.531453366,276.8442139,5,No_fire
0.532985076,278.2497565,5,No_fire
0.534516787,276.3136559,5,No_fire
0.536048497,274.3775554,5,No_fire
0.537580208,268.7939826,5,No_fire
0.539111918,272.6923615,5,No_fire
0.540643629,273.1060974,5,No_fire
0.542175339,268.7365616,5,No_fire
0.54370705,275.0701453,5,No_fire
0.54523876,272.22,5,No_fire
0.546770471,281.956129,5,No_fire
0.548302181,280.3533202,5,No_fire
0.549833892,279.5543477,5,No_fire
0.551365602,281.2476848,5,No_fire
0.552897313,279.275887,5,No_fire
0.554429023,277.3300904,5,No_fire
0.555960734,275.3842937,5,No_fire
0.557265885,278.30367,5,No_fire
0.558571037,284.7709188,5,No_fire
0.559876188,286.3389733,5,No_fire
0.561181339,285.3950263,5,No_fire
0.562486491,288.8038264,5,No_fire
0.563791642,282.4288,5,No_fire
0.565096794,286.1995282,5,No_fire
0.566401945,286.1273002,5,No_fire
0.567707096,289.9025562,5,No_fire
0.569012248,289.1143834,5,No_fire
0.570317399,284.93758,5,No_fire
0.57162255,288.2862304,5,No_fire
0.572927702,281.7385409,5,No_fire
0.574232853,291.0933511,5,No_fire
0.575538005,288.9476403,5,No_fire
0.576843156,291.8741369,5,No_fire
0.579122864,292.8579619,5,No_fire
0.581402572,294.6710481,5,No_fire
0.58368228,294.3399732,5,No_fire
0.585961988,294.0088982,5,No_fire
0.588241696,294.5726949,5,No_fire
0.590521404,297.7127341,5,No_fire
0.592801112,293.5778626,5,No_fire
0.59508082,291.4789268,5,No_fire
0.597360528,295.5711425,5,No_fire
0.599640236,287.8519716,5,No_fire
0.601919944,289.3123638,5,No_fire
0.604199652,295.8825437,5,No_fire
0.60647936,291.3916241,5,No_fire
0.608759069,299.2761162,5,No_fire
0.611038777,294.7342633,5,No_fire
0.613318485,302.6149523,5,No_fire
0.614120808,296.6137567,5,No_fire
0.614923132,293.5441028,5,No_fire
0.615725456,296.1873859,5,No_fire
0.61652778,291.5032573,5,No_fire
0.617330104,286.8191286,5,No_fire
0.618132428,282.135,5,No_fire
0.618934752,291.9309566,5,No_fire
0.619737076,288.7764286,5,No_fire
0.620539399,292.6030103,5,No_fire
0.621341723,282.3192078,5,No_fire
0.622144047,280.5917112,5,No_fire
0.622946371,286.8970207,5,No_fire
0.623748695,289.7841808,5,No_fire
0.624551019,290.7531591,5,No_fire
0.625353343,292.4003523,5,No_fire
0.626155666,296.6894809,5,No_fire
0.625044807,301.1488669,5,No_fire
0.623933948,296.7564266,5,No_fire
0.622823089,303.8899427,5,No_fire
0.621712229,301.0644485,5,No_fire
0.62060137,300.682406,5,No_fire
0.619490511,293.0951515,5,No_fire
0.618379652,296.5146564,5,No_fire
0.617268792,292.3656089,5,No_fire
0.616157933,301.7911202,5,No_fire
0.615047074,303.3938055,5,No_fire
0.613936215,303.1359662,5,No_fire
0.612825356,303.6671492,5,No_fire
0.611714496,290.8875294,5,No_fire
0.610603637,291.3883333,5,No_fire
0.609492778,292.1965319,5,No_fire
0.608381919,301.2408316,5,No_fire
0.608547619,298.6885478,5,No_fire
0.60871332,295.7324085,5,No_fire
0.608879021,290.6642105,5,No_fire
0.609044721,294.649434,5,No_fire
0.609210422,295.7855239,5,No_fire
0.609376123,296.7737016,5,No_fire
0.609541823,297.7618793,5,No_fire
0.609707524,294.8561083,5,No_fire
0.609873225,300.5503974,5,No_fire
0.610038925,298.6302711,5,No_fire
0.610204626,300.9211098,5,No_fire
0.610370327,305.4947382,5,No_fire
0.610536027,303.2849733,5,No_fire
0.610701728,311.6019742,5,No_fire
0.610867429,304.2625525,5,No_fire
0.611033129,307.9821259,5,No_fire
0.611388597,307.4554847,5,No_fire
0.611744064,305.2226728,5,No_fire
0.612099531,300.2987407,5,No_fire
0.612454998,296.6795804,5,No_fire
0.612810466,304.2266354,5,No_fire
0.613165933,298.2738939,5,No_fire
0.6135214,305.44239,5,No_fire
0.613876867,300.4525728,5,No_fire
0.614232335,304.4271706,5,No_fire
0.614587802,304.1608336,5,No_fire
0.614943269,303.1494465,5,No_fire
0.615298736,304.6475799,5,No_fire
0.615654204,300.7204448,5,No_fire
0.616009671,307.4192729,5,No_fire
0.616365138,303.9417697,5,No_fire
0.616720605,308.8365841,5,No_fire
0.616716118,306.5276144,5,No_fire
0.616711631,306.2645753,5,No_fire
0.616707143,307.126247,5,No_fire
0.616702656,303.8662055,5,No_fire
0.616698168,311.4649504,5,No_fire
0.616693681,304.7550986,5,No_fire
0.616689193,309.9699106,5,No_fire
0.616684706,306.840537,5,No_fire
0.616680218,307.4574876,5,No_fire
0.616675731,306.6904542,5,No_fire
0.616671244,301.6380765,5,No_fire
0.616666756,304.873206,5,No_fire
0.616662269,301.6501835,5,No_fire
0.616657781,308.2590438,5,No_fire
0.616653294,304.7597227,5,No_fire
0.616648806,304.8255629,5,No_fire
0.617179149,304.420091,5,No_fire
0.617709491,305.9192559,5,No_fire
0.618239834,306.8189216,5,No_fire
0.618770176,303.7474601,5,No_fire
0.619300518,308.7343942,5,No_fire
0.619830861,303.4061178,5,No_fire
0.620361203,307.9438278,5,No_fire
0.620891545,304.8541201,5,No_fire
0.621421888,305.1758243,5,No_fire
0.62195223,303.6498395,5,No_fire
0.622482573,303.4531799,5,No_fire
0.623012915,307.6930116,5,No_fire
0.623543257,303.3714882,5,No_fire
0.6240736,310.4743806,5,No_fire
0.624603942,302.955465,5,No_fire
0.625134284,305.6589427,5,No_fire
0.623862082,304.5464539,5,No_fire
0.622589879,307.9544139,5,No_fire
0.621317677,309.003067,9,No_fire
0.620045474,308.0244082,9,No_fire
0.618773272,303.529083,9,No_fire
0.617501069,300.9841758,9,No_fire
0.616228867,302.4547526,9,No_fire
0.614956664,302.7336532,9,No_fire
0.613684462,301.1113531,9,No_fire
0.612412259,303.2369925,9,Fire
0.611140057,300.1034473,9,Fire
0.609867854,302.6880282,9,Fire
0.608595651,298.3420458,9,Fire
0.607323449,303.1965117,9,Fire
0.606051246,301.7674441,9,Fire
0.604779044,305.4712223,9,Fire
0.603026285,304.9243886,9,Fire
0.601273527,300.908422,9,Fire
0.599520769,304.3520774,9,Fire
0.59776801,298.6357277,9,Fire
0.596015252,306.9698246,9,Fire
0.594262493,305.2157508,9,Fire
0.592509735,307.6937515,9,Fire
0.590756977,307.1767844,9,Fire
0.589004218,304.2465025,9,Fire
0.58725146,305.3176933,9,Fire
0.585498701,295.1584268,9,Fire
0.583745943,301.7882394,9,Fire
0.581993185,299.514569,9,No_fire
0.580240426,300.6518892,9,No_fire
0.578487668,300.1744851,9,No_fire
0.576734909,300.4525105,9,No_fire
0.577080509,301.7269842,9,No_fire
0.577426109,300.5747616,9,No_fire
0.577771708,299.8162983,9,No_fire
0.578117308,296.6675531,9,No_fire
0.578462908,296.1093639,9,No_fire
0.578808508,295.7899191,9,No_fire
0.579154107,301.4446554,9,No_fire
0.579499707,298.6301047,9,No_fire
0.579845307,299.6585635,9,No_fire
0.580190906,300.0307752,9,No_fire
0.580536506,295.1444991,9,No_fire
0.580882106,298.0183312,9,No_fire
0.581227706,291.0834925,9,No_fire
0.581573305,298.488402,9,No_fire
0.581918905,298.3013287,9,No_fire
0.582264505,300.5895536,9,No_fire
0.582606988,301.2334779,9,No_fire
0.58294947,301.9488526,9,No_fire
0.583291953,303.0794307,9,No_fire
0.583634436,300.2262027,9,No_fire
0.583976919,300.7961018,8,No_fire
0.584319402,299.5770665,5,No_fire
0.584661885,300.8290217,9,No_fire
0.585004367,298.0810865,8,No_fire
0.58534685,297.0273297,5,No_fire
0.585689333,295.973573,5,No_fire
0.586031816,289.5252104,5,No_fire
0.586374299,293.6319415,5,No_fire
0.586716782,295.3973605,5,No_fire
0.587059265,295.3610966,5,No_fire
0.587401747,296.6141121,5,No_fire
0.58774423,295.4992927,5,No_fire
0.587489065,296.5624075,5,No_fire
0.5872339,297.2516895,5,No_fire
0.586978735,297.6439677,9,No_fire
0.586723569,294.7699143,5,No_fire
0.586468404,297.56751,5,No_fire
0.586213239,291.5768736,5,No_fire
0.585958074,289.769286,5,No_fire
0.585702909,289.5661496,5,No_fire
0.585447744,291.2560136,5,No_fire
0.585192578,285.3691857,5,No_fire
0.584937413,283.4952762,5,No_fire
0.584682248,290.6179859,8,No_fire
0.584427083,291.9138832,5,No_fire
0.584171918,293.4948295,5,No_fire
0.583916752,293.0652754,5,No_fire
0.583661587,293.4551326,5,No_fire
0.584957608,294.2065093,5,No_fire
0.586253629,292.8192595,5,No_fire
0.587549649,292.0921368,5,No_fire
0.58884567,290.9223752,5,No_fire
0.590141691,293.453858,5,No_fire
0.591437711,281.4621538,5,No_fire
0.592733732,283.96,5,No_fire
0.594029753,282.2057895,5,No_fire
0.595325773,280.4515789,5,No_fire
0.596621794,280.9801552,5,No_fire
0.597917815,279.0614629,5,No_fire
0.599213835,279.1893947,5,No_fire
0.600509856,270.5029412,5,No_fire
0.601805877,273.1271644,5,No_fire
0.603101897,280.2276043,5,No_fire
0.604397918,283.0901429,5,No_fire
0.605577637,273.9492308,5,No_fire
0.606757357,272.5404906,5,No_fire
0.607937077,276.2596702,5,No_fire
0.609116796,276.3814207,5,No_fire
0.610296516,276.4069734,8,No_fire
0.611476235,278.7225319,5,No_fire
0.612655955,277.1293837,5,No_fire
0.613835674,279.6346829,5,No_fire
0.615015394,276.9949572,5,No_fire
0.616195113,275.3976575,5,No_fire
0.617374833,278.0284903,5,No_fire
0.618554552,278.8215518,5,No_fire
0.619734272,278.3630727,5,No_fire
0.620913991,279.1590335,5,No_fire
0.622093711,279.525577,5,No_fire
0.62327343,278.984,5,No_fire
0.627136059,279.6233942,5,No_fire
0.630998688,278.8289284,5,No_fire
0.634861316,279.9889546,5,No_fire
0.638723945,279.6137338,5,No_fire
0.642586574,279.9191045,5,No_fire
0.646449202,282.017082,5,No_fire
0.650311831,277.2543294,5,No_fire
0.65417446,279.0143801,5,No_fire
0.658037088,276.7977353,5,No_fire
0.661899717,273.5468579,5,No_fire
0.665762345,269.6969231,5,No_fire
0.669624974,272.5934126,5,No_fire
0.673487603,270.3530629,5,No_fire
0.677350231,268.1127132,5,No_fire
0.68121286,271.9761038,5,No_fire
0.685075489,271.5005012,5,No_fire
0.676244145,274.0388225,5,No_fire
0.667412802,276.493509,5,No_fire
0.658581459,277.0832306,5,No_fire
0.649750116,274.0106067,5,No_fire
0.640918772,272.3272274,5,No_fire
0.632087429,272.7879654,5,No_fire
0.623256086,272.9928433,5,No_fire
0.614424743,268.2237975,5,No_fire
0.605593399,269.6101696,5,No_fire
0.596762056,270.9965417,5,No_fire
0.587930713,269.7158002,5,No_fire
0.57909937,273.146615,5,No_fire
0.570268026,270.0080089,5,No_fire
0.254048689,283.1178687,8,No_fire
0.255752402,285.2358345,5,No_fire
0.257456115,288.9683803,5,No_fire
0.259159827,289.1353737,5,No_fire
0.26086354,284.5059517,5,No_fire
0.262567253,279.8765297,5,No_fire
0.264270966,286.0689609,5,No_fire
0.265974678,286.0784766,8,No_fire
0.267678391,291.6588972,5,No_fire
0.269382104,292.3721812,5,No_fire
0.271085817,290.7220705,5,No_fire
0.272789529,284.0475081,5,No_fire
0.274493242,285.4065772,5,No_fire
0.276196955,282.7545455,5,No_fire
0.277900668,285.6006837,5,No_fire
0.27960438,288.446822,5,No_fire
0.281308093,285.7592548,5,No_fire
0.282068861,288.6736521,5,No_fire
0.282829628,291.8022863,5,No_fire
0.283590396,285.5244219,5,No_fire
0.284351163,290.100225,5,No_fire
0.285111931,286.3588302,5,No_fire
0.285872698,291.1317651,5,No_fire
0.286633466,292.1118131,5,No_fire
0.287394233,293.5181497,5,No_fire
0.288155001,293.2758303,5,No_fire
0.288915768,293.5682099,5,No_fire
0.289676536,294.4996202,5,No_fire
0.290437303,283.9236364,5,No_fire
0.291198071,290.6145878,5,No_fire
0.291958838,289.1814847,5,No_fire
0.292719606,293.2045556,5,No_fire
0.293480373,292.6176918,5,No_fire
0.293320671,290.2261522,5,No_fire
0.293160968,291.2010222,5,No_fire
0.293001265,287.1416691,5,No_fire
0.292841563,287.3819254,5,No_fire
0.29268186,284.9904904,5,No_fire
0.292522157,290.7620292,8,No_fire
0.292362455,289.0113494,5,No_fire
0.292202752,291.8570248,5,No_fire
0.292043049,290.1061504,5,No_fire
0.291883347,288.7630479,8,No_fire
0.291723644,287.6707674,5,No_fire
0.291563941,286.5784868,5,No_fire
0.291404239,285.4862062,5,No_fire
0.291244536,286.2679059,5,No_fire
0.291084833,289.8688273,5,No_fire
0.290925131,287.4976208,5,No_fire
0.291910259,288.0938724,5,No_fire
0.292895387,285.6322619,5,No_fire
0.293880516,283.5212449,5,No_fire
0.294865644,286.5821239,5,No_fire
0.295850773,288.210675,5,No_fire
0.296835901,289.7207154,5,No_fire
0.297821029,293.4494269,5,No_fire
0.298806158,289.782271,5,No_fire
0.299791286,297.5632089,5,No_fire
0.300776415,300.1931643,5,No_fire
0.301761543,294.420802,5,No_fire
0.302746671,298.2880316,5,No_fire
0.3037318,298.5937526,5,No_fire
0.304716928,297.6633708,5,No_fire
0.305702057,301.3221821,5,No_fire
0.306687185,299.6772373,5,No_fire
0.30589088,301.827945,5,No_fire
0.305094576,295.4199415,5,No_fire
0.304298271,295.917768,5,No_fire
0.303501967,290.5,5,No_fire
0.302705662,291.8030422,5,No_fire
0.301909358,293.1060843,5,No_fire
0.301113053,293.3045027,5,No_fire
0.300316749,295.5366659,5,No_fire
0.299520445,292.6600233,8,No_fire
0.29872414,300.7477991,5,No_fire
0.297927836,304.5221728,5,No_fire
0.297131531,305.4984987,5,No_fire
0.296335227,302.887467,5,No_fire
0.295538922,291.6095548,5,No_fire
0.294742618,300.4942122,5,No_fire
0.293946313,299.8902134,9,No_fire
0.291789094,304.8539323,5,No_fire
0.289631874,302.8653973,5,No_fire
0.287474655,306.3290782,5,No_fire
0.285317435,300.2996994,5,No_fire
0.283160216,296.4028571,5,No_fire
0.281002996,304.0240068,5,No_fire
0.278845777,300.8467735,5,No_fire
0.276688557,306.9606529,5,No_fire
0.274531338,305.5996039,5,No_fire
0.272374118,302.836287,5,No_fire
0.270216899,306.44279,5,No_fire
0.26805968,304.6472377,5,No_fire
0.26590246,307.1974027,5,No_fire
0.263745241,304.7062038,5,No_fire
0.261588021,306.1143563,5,No_fire
0.259430802,303.1131408,5,No_fire
0.258469391,309.0527421,5,No_fire
0.25750798,307.8939166,5,No_fire
0.25654657,304.2702375,5,No_fire
0.255585159,299.3352135,5,No_fire
0.254623748,301.432598,5,No_fire
0.253662337,310.5385503,5,No_fire
0.252700927,300.1271471,5,No_fire
0.251739516,306.2569167,5,No_fire
0.250778105,302.0091619,5,No_fire
0.249816695,306.9507746,5,No_fire
0.248855284,311.9507602,5,No_fire
0.247893873,313.3158157,5,No_fire
0.246932463,313.3355493,5,No_fire
0.245971052,299.8368063,5,No_fire
0.245009641,310.5292398,5,No_fire
0.24404823,310.5851857,5,No_fire
0.243494535,317.7283733,5,No_fire
0.24294084,316.3706619,5,No_fire
0.242387144,316.8968567,5,No_fire
